title	proc
1214	20
1217	25
1218	20
1220	27
1221	22
1222	28
1225	20
1226	22
1227	24
1228	21
1231	27
1232	25
1234	24
1235	25
1236	20
1238	24
1239	21
1240	28
1241	20
1245	20
1245	28
1246	27
1251	20
1253	23
1254	24
1256	20
1260	24
1262	25
1263	22
1269	26
1270	23
1272	27
1274	22
1275	27
1276	21
1278	23
1281	21
1282	24
1283	28
1284	25
1286	26
1288	20
1289	26
1290	20
1291	24
1293	27
1294	21
1295	20
1296	21
1300	23
1301	24
1302	28
1305	21
1306	22
1309	22
1310	24
1312	29
1314	24
1321	21
1322	20
1325	24
1326	24
1329	27
1330	20
1331	24
1332	29
1337	21
1342	25
1344	24
1346	20
1347	23
1349	26
1351	23
1352	20
1353	26
1358	27
1359	27
1364	23
1365	21
1366	28
1371	26
1372	26
1373	23
1376	25
1377	22
1378	20
1381	25
1384	25
1387	27
1390	20
1391	24
1395	25
1396	24
1397	24
1400	25
1401	26
1402	21
1403	26
1404	25
1407	21
1409	25
1412	22
1413	27
1415	20
1417	28
1420	20
1422	25
1423	22
1424	22
1426	21
1427	20
1429	30
1430	24
1431	20
1432	25
1433	27
1434	23
1435	25
1436	20
1438	23
1439	27
1440	20
1441	24
1442	28
1445	30
1447	24
1448	24
1449	25
1450	25
1451	25
1453	22
1454	29
1455	20
1464	20
1465	24
1466	27
1467	21
1469	24
1472	25
1473	20
1474	25
1475	25
1478	20
1479	23
1480	21
1486	29
1487	23
1489	21
1490	24
1491	20
1493	20
1496	25
1497	20
1498	24
1499	29
1500	21
1501	22
1506	28
1507	29
1508	27
1509	21
1512	25
1515	27
1516	22
1517	24
1520	24
1522	21
1523	22
1525	24
1526	24
1528	23
1529	20
1530	21
1531	26
1533	27
1536	24
1537	22
1538	20
1539	25
1541	25
1544	24
1548	25
1552	21
1554	22
1555	25
1556	21
1557	23
1559	28
1561	22
1562	22
1564	20
1565	23
1566	23
1567	26
1568	25
1570	23
1571	29
1572	22
1574	21
1575	21
1576	27
1577	22
1579	27
1580	24
1581	27
1582	24
1585	21
1588	20
1590	27
1591	25
1592	24
1593	21
1594	29
1595	23
1596	21
1598	26
1599	25
1600	20
1602	21
1604	20
1605	24
1607	25
1608	20
1611	27
1613	21
1617	26
1619	27
1620	22
1622	21
1623	20
1624	21
1626	27
1627	24
1628	22
1631	20
1632	27
1634	24
1635	23
1636	20
1638	21
1641	27
1643	20
1645	20
1646	25
1651	23
1652	20
1653	20
1654	28
1655	20
1656	26
1657	21
1659	22
1661	25
1662	23
1663	27
1664	29
1665	24
1673	20
1676	20
1677	28
1680	21
1681	24
1683	23
1687	26
1688	20
1691	21
1692	27
1695	29
1698	27
1700	21
1701	25
1703	21
1706	24
1710	23
1711	20
1714	25
1715	25
1717	25
1718	21
1719	20
1721	20
1723	25
1724	24
1724	25
1724	11
1724	31
1725	22
1727	25
1730	21
1731	27
1734	22
1736	28
1737	28
1738	25
1739	21
1741	27
1742	25
1743	21
1747	24
1751	23
1753	21
1756	22
1758	27
1759	24
1760	21
1762	20
1767	24
1770	25
1771	21
1773	20
1775	25
1776	21
1777	20
1782	24
1786	20
1788	22
1789	20
1790	24
1791	27
1792	24
1795	29
1797	20
1798	27
1800	26
1804	26
1808	26
1809	28
1810	22
1811	28
1812	22
1814	29
1815	25
1816	20
1817	23
1818	20
1819	26
1820	23
1822	28
1823	29
1826	24
1829	28
1837	23
1840	21
1842	25
1843	25
1845	23
1847	21
1848	26
1849	23
1850	23
1851	22
1852	25
1855	20
1856	20
1857	26
1858	27
1860	25
1861	21
1863	25
1864	29
1865	23
1868	28
1869	22
1870	28
1872	28
1873	21
1874	23
1875	24
1877	23
1878	24
1879	20
1881	24
1882	27
1885	23
1886	24
1887	26
1888	20
1890	27
1891	20
1894	20
1896	28
1897	22
1899	20
1900	28
1901	23
1903	25
1904	26
1905	24
1906	23
1907	24
1908	24
1909	28
1911	27
1913	20
1918	24
1919	21
1920	27
1921	20
1926	24
1927	29
1928	25
1930	28
1932	24
1933	25
1934	21
1935	25
1936	23
1937	25
1938	22
1941	24
1942	26
1944	28
1947	25
1952	21
1954	24
1955	21
1956	26
1957	22
1958	28
1960	24
1961	23
1963	23
1964	24
1968	30
1970	21
1971	27
1974	25
1975	27
1977	24
1978	24
1981	21
1982	21
1986	23
1988	32
1988	20
1989	22
1992	21
1993	24
1994	27
1997	29
2000	29
2002	26
2004	24
2005	25
2007	24
2013	29
2014	20
2015	23
2016	24
2018	22
2020	21
2021	28
2022	22
2025	24
2026	23
2029	26
2030	21
2032	21
2033	24
2034	28
2037	24
2038	21
2040	20
2041	22
2042	21
2043	24
2044	25
2049	24
2051	28
2052	22
2058	24
2059	20
2060	27
2063	26
2064	20
2065	20
2066	20
2067	23
2068	26
2069	20
2070	22
2072	28
2073	25
2074	22
2075	22
2076	20
2079	24
2080	26
2081	25
2084	24
2085	25
2087	29
2090	20
2091	23
2092	29
2093	27
2096	28
2097	24
2098	20
2099	24
2103	25
2104	27
2105	28
2108	25
2109	26
2110	21
2112	20
2113	25
2114	27
2118	29
2119	21
2121	20
2123	27
2124	24
2125	28
2127	28
2129	20
2131	25
2132	21
2135	23
2138	24
2139	29
2140	20
2143	22
2144	28
2145	24
2147	23
2148	20
2152	20
2155	24
2157	20
2160	28
2163	21
2164	25
2166	29
2167	27
2169	20
2170	29
2172	21
2174	25
2175	27
2176	23
2177	25
2179	26
2180	23
2181	20
2183	24
2184	23
2187	25
2189	21
2191	27
2192	27
2193	20
2196	24
2197	20
2199	24
2201	21
2203	27
2204	25
2205	25
2207	22
2208	30
2209	25
2211	28
2212	22
2217	21
2218	24
2219	20
2222	20
2224	26
2226	25
2227	21
2229	28
2231	21
2233	25
2234	29
2235	20
2237	25
2241	26
2242	20
2243	21
2244	25
2246	24
2247	23
2248	23
2252	28
2253	27
2255	25
2257	28
2258	21
2259	24
2260	27
2262	23
2263	27
2264	22
2265	27
2267	27
2269	23
2270	21
2274	23
2277	24
2278	25
2279	23
2280	25
2281	20
2282	24
2283	25
2284	29
2285	20
2287	24
2288	23
2294	25
2296	20
2297	20
2301	20
2304	27
2305	20
2306	27
2307	23
2312	20
2313	20
2314	23
2315	28
2318	23
2320	23
2321	26
2323	27
2324	21
2326	25
2329	24
2330	25
2332	26
2333	23
2334	21
2335	20
2336	27
2338	27
2339	24
2340	25
2341	21
2346	27
2347	26
2348	20
2349	20
2351	25
2352	21
2354	21
2356	24
2358	27
2359	22
2361	24
2362	26
2364	25
2365	30
2366	29
2367	20
2368	20
2369	25
2372	24
2373	24
2374	21
2377	25
2378	21
2380	25
2382	24
2383	25
2384	24
2386	26
2387	20
2388	25
2390	21
2392	23
2393	21
2397	21
2399	20
2401	25
2402	27
2403	25
2404	23
2405	26
2406	24
2408	20
2409	27
2410	29
2411	29
2416	24
2418	20
2419	20
2421	20
2422	20
2425	23
2431	27
2432	24
2435	26
2437	23
2439	21
2441	20
2442	23
2443	21
2444	28
2445	27
2446	21
2448	29
2451	21
2453	28
2454	24
2455	24
2456	27
2459	27
2460	23
2462	27
2463	27
2464	25
2470	29
2471	24
2472	23
2473	28
2474	20
2477	20
2480	20
2481	29
2482	20
2483	22
2484	21
2488	20
2490	28
2493	21
2494	25
2495	20
2496	20
2497	21
2498	20
2499	26
2500	20
2504	23
2505	24
2508	29
2509	25
2510	29
2512	20
2513	20
2516	20
2517	28
2518	20
2520	27
2521	20
2524	27
2525	24
2526	28
2528	27
2529	25
2533	26
2534	20
2539	25
2540	24
2541	23
2542	28
2543	20
2544	20
2547	26
2548	24
2549	20
2553	30
2556	20
2557	22
2558	22
2559	20
2561	20
2562	20
2563	25
2564	22
2565	27
2567	21
2571	24
2573	21
2574	21
2575	27
2576	27
2577	23
2580	24
2581	20
2586	25
2587	25
2588	25
2589	26
2593	26
2594	24
2595	26
2596	20
2598	20
2600	27
2602	25
2603	20
2604	29
2605	24
2606	20
2607	21
2609	26
2611	20
2614	20
2615	21
2616	23
2617	21
2618	21
2619	20
2622	25
2623	26
2625	21
2626	25
2627	25
2629	23
2631	22
2638	24
2641	21
2644	20
2645	26
2647	24
2651	22
2652	21
2653	21
2655	25
2656	25
2658	27
2659	24
2661	23
2662	24
2663	26
2666	21
2667	25
2668	21
2671	28
2676	20
2677	28
2679	27
2680	28
2681	20
2682	24
2685	20
2688	25
2691	22
2692	21
2694	21
2695	20
2696	21
2697	24
2699	27
2701	29
2702	21
2703	29
2704	23
2705	29
2706	22
2708	27
2712	28
2714	21
2719	25
2724	33
2725	34
2728	35
2729	36
2730	37
2733	38
2734	38
2736	39
2738	36
2739	40
2741	40
2744	40
2745	34
2747	35
2748	38
2750	37
2751	38
2752	38
2754	38
2756	36
2758	39
2759	35
2764	41
2765	36
2769	35
2770	33
2772	37
2774	39
2776	41
2777	34
2779	37
2781	38
2782	41
2784	39
2785	36
2786	34
2788	40
2789	33
2790	39
2794	33
2795	40
2796	33
2798	40
2801	39
2802	37
2804	33
2805	38
2806	40
2808	39
2809	41
2810	35
2815	42
2819	43
2821	44
2822	44
2823	42
2826	45
2829	46
2831	42
2837	42
2841	46
2843	44
2844	43
2847	44
2848	47
2849	44
2850	44
2851	46
2852	47
2853	45
2856	45
2857	47
2860	43
2863	44
2865	42
2867	45
2868	42
2870	46
2871	43
2873	46
2876	46
2878	44
2879	43
2880	45
2881	47
2882	47
2885	45
2886	46
2887	45
2892	47
2893	46
2894	47
2896	45
2899	42
2902	45
2905	45
2906	43
2907	45
2908	42
2913	45
2916	43
2918	42
2920	48
2920	45
2922	45
2923	47
2925	45
2926	43
2929	45
2930	44
2931	43
2935	42
2937	44
2938	47
2939	45
2940	45
2941	46
2943	42
2945	47
2946	44
2948	44
2950	42
2955	46
2956	42
2958	47
2962	45
2966	46
2968	46
2970	44
2971	43
2972	46
2973	46
2975	47
2976	45
2978	44
2980	47
2981	45
2982	43
2984	45
2986	47
2987	43
2989	43
2992	44
2993	43
2994	42
2999	45
3000	42
3002	43
3004	43
3006	42
3008	45
3009	46
3010	46
3012	46
3013	42
3014	44
3016	42
3018	46
3019	46
3020	43
3022	45
3024	47
3025	46
3028	46
3029	46
3030	47
3034	47
3038	47
3041	43
3042	44
3045	43
3046	42
3050	47
3051	43
3052	47
3054	45
3059	42
3060	43
3061	45
3062	45
3063	45
3064	47
3067	42
3068	47
3069	47
3071	44
3072	47
3078	42
3080	45
3081	46
3083	43
3086	46
3087	45
3089	46
3090	43
3094	45
3097	47
3098	47
3100	44
3105	44
3106	46
3111	43
3112	43
3114	44
3115	44
3116	47
3120	43
3124	44
3127	43
3129	44
3131	43
3135	44
3136	47
3137	47
3138	45
3141	47
3143	44
3144	43
3147	44
3148	42
3149	42
3150	45
3153	44
3154	43
3155	45
3156	43
3159	43
3161	43
3163	45
3164	47
3165	42
3166	42
3167	44
3169	43
3171	49
3171	50
3171	44
3171	47
3174	42
3176	44
3178	44
3179	46
3180	43
3181	45
3183	46
3187	45
3188	44
3190	46
3191	44
3192	43
3195	45
3197	43
3199	46
3201	42
3204	43
3205	43
3206	45
3209	42
3210	44
3211	44
3215	47
3218	43
3220	47
3221	45
3223	44
3229	43
3236	46
3238	45
3240	46
3242	45
3244	51
3245	52
3246	53
3247	54
3248	54
3249	52
3252	55
3253	52
3254	53
3256	52
3260	55
3263	52
3265	51
3268	55
3271	53
3272	52
3276	53
3279	52
3281	53
3283	52
3284	53
3285	56
3286	55
3288	53
3289	56
3291	55
3292	52
3293	56
3294	54
3295	55
3296	54
3299	53
3303	52
3304	55
3305	54
3306	55
3307	55
3308	52
3309	54
3310	52
3312	54
3316	55
3317	55
3318	55
3319	53
3326	53
3329	54
3330	54
3333	55
3335	57
3336	55
3338	53
3340	54
3342	53
3343	55
3344	54
3345	54
3346	55
3347	53
3348	52
3349	52
3350	56
3351	55
3352	53
3353	52
3354	56
3355	55
3356	53
3357	58
3358	52
3359	52
3361	51
3365	53
3367	54
3369	55
3372	55
3373	57
3374	52
3376	54
3377	54
3378	53
3381	54
3382	52
3383	51
3386	54
3388	56
3389	53
3391	51
3394	53
3395	52
3396	58
3397	53
3399	52
3400	54
3402	52
3403	53
3404	55
3405	55
3409	54
3410	54
3411	52
3412	52
3413	55
3415	52
3416	52
3417	52
3419	55
3421	55
3422	52
3423	55
3425	52
3427	52
3428	54
3430	58
3432	51
3433	52
3435	55
3436	53
3437	55
3438	52
3439	52
3440	52
3441	52
3442	55
3443	52
3444	55
3446	54
3450	57
3451	55
3452	52
3454	53
3455	54
3456	52
3458	54
3459	52
3460	54
3461	55
3462	54
3464	52
3465	58
3466	54
3467	52
3468	53
3469	55
3470	53
3471	52
3474	52
3478	52
3480	53
3481	53
3482	56
3483	54
3484	54
3485	52
3486	54
3488	55
3489	53
3490	54
3491	52
3492	55
3494	52
3496	55
3498	53
3500	54
3501	53
3502	55
3504	53
3505	55
3506	52
3507	54
3509	54
3510	53
3511	55
3512	52
3514	58
3515	56
3516	54
3517	55
3518	52
3519	55
3521	54
3522	53
3525	58
3526	52
3527	57
3528	53
3529	53
3530	55
3533	53
3534	55
3535	54
3536	58
3538	53
3539	54
3541	54
3543	55
3544	55
3545	54
3546	52
3547	51
3550	52
3551	54
3552	53
3554	55
3555	54
3559	58
3560	54
3561	52
3562	55
3563	53
3564	54
3566	58
3567	53
3568	51
3569	52
3571	58
3572	58
3573	55
3574	54
3575	56
3576	55
3577	53
3578	54
3579	52
3580	53
3581	55
3583	53
3584	54
3585	53
3586	54
3587	52
3588	54
3589	54
3590	55
3593	55
3595	54
3598	52
3599	54
3600	55
3601	53
3602	57
3604	53
3605	57
3606	54
3607	55
3608	53
3610	52
3612	54
3614	53
3617	54
3618	55
3619	55
3620	53
3621	55
3623	54
3626	52
3627	55
3629	53
3630	53
3631	57
3632	55
3633	58
3635	52
3637	51
3638	56
3639	55
3641	52
3642	51
3643	52
3644	55
3645	53
3646	52
3647	52
3648	55
3649	55
3650	53
3652	53
3653	53
3654	52
3655	53
3656	56
3660	53
3665	53
3667	56
3668	55
3669	53
3671	55
3674	55
3677	53
3680	55
3681	53
3682	57
3683	52
3684	56
3686	54
3687	53
3689	55
3690	52
3691	54
3692	55
3693	52
3694	52
3695	52
3696	52
3697	53
3700	54
3701	53
3703	54
3704	52
3705	53
3706	52
3707	57
3708	56
3710	56
3711	56
3713	53
3719	55
3720	54
3721	54
3722	53
3723	55
3724	52
3725	53
3726	52
3727	53
3731	56
3732	54
3733	54
3737	52
3738	53
3739	56
3740	53
3742	54
3743	54
3745	52
3747	56
3748	55
3749	55
3750	53
3751	53
3757	53
3758	54
3759	53
3760	51
3761	54
3762	53
3764	52
3765	56
3766	56
3767	52
3768	51
3770	51
3771	53
3772	54
3773	55
3774	54
3776	54
3780	52
3781	53
3782	54
3784	54
3785	54
3787	55
3788	53
3789	55
3790	53
3792	54
3794	54
3795	52
3796	55
3797	53
3798	52
3799	53
3800	55
3801	58
3803	55
3804	57
3806	55
3808	54
3809	55
3810	59
3811	60
3812	61
3813	62
3814	63
3815	64
3816	65
3818	60
3819	65
3820	65
3821	60
3822	17
3823	60
3824	17
3825	59
3826	63
3827	60
3828	60
3829	62
3830	60
3831	66
3832	65
3833	61
3835	60
3836	60
3837	64
3838	64
3839	63
3840	59
3841	17
3844	17
3845	17
3846	66
3848	19
3849	62
3850	61
3851	17
3852	17
3853	61
3854	62
3855	64
3856	64
3857	60
3858	17
3859	19
3860	17
3861	60
3862	17
3863	17
3864	59
3865	19
3866	65
3868	65
3869	63
3870	63
3871	64
3872	65
3873	63
3875	17
3876	61
3877	61
3878	66
3879	66
3880	17
3881	63
3882	17
3883	64
3884	19
3885	64
3886	63
3887	17
3888	17
3889	19
3890	63
3891	17
3892	17
3893	64
3894	19
3895	65
3896	66
3897	17
3898	66
3899	59
3900	17
3901	60
3904	64
3905	17
3906	63
3908	19
3909	17
3910	64
3911	63
3912	66
3913	60
3914	62
3915	66
3917	59
3918	61
3919	64
3920	66
3921	19
3923	62
3924	61
3925	62
3926	64
3927	62
3929	60
3930	59
3931	17
3932	66
3933	63
3934	60
3935	19
3936	65
3937	66
3938	63
3939	62
3940	63
3941	66
3942	59
3943	63
3944	17
3945	64
3946	62
3947	60
3948	62
3949	63
3950	59
3952	60
3953	65
3954	66
3955	19
3956	62
3957	59
3958	59
3959	64
3960	60
3961	66
3962	63
3963	66
3964	60
3965	63
3966	66
3967	62
3969	63
3970	19
3971	66
3972	17
3973	65
3974	65
3975	62
3976	61
3977	19
3978	61
3979	64
3981	63
3982	63
3983	63
3984	59
3986	63
3987	60
3988	62
3989	59
3990	60
3991	59
3992	65
3993	17
3994	17
3995	60
3996	63
3997	65
3998	17
3999	63
4000	61
4001	17
4003	60
4004	65
4005	17
4006	60
4007	59
4008	63
4009	60
4010	63
4011	65
4012	63
4013	66
4014	66
4015	63
4016	61
4017	63
4019	66
4020	60
4021	60
4022	60
4023	60
4024	64
4025	62
4026	59
4027	17
4028	60
4029	66
4031	65
4032	17
4033	60
4035	66
4036	17
4037	64
4038	63
4040	63
4041	61
4042	63
4043	59
4044	62
4045	66
4046	64
4047	66
4048	60
4050	61
4051	63
4052	64
4053	62
4054	64
4055	60
4057	17
4058	65
4059	17
4060	65
4061	60
4062	61
4063	66
4064	65
4065	64
4066	64
4067	60
4068	17
4069	61
4070	66
4071	61
4072	63
4073	65
4074	19
4075	19
4076	59
4077	60
4078	61
4079	59
4080	62
4081	64
4082	17
4083	59
4085	59
4086	17
4087	66
4088	62
4091	19
4092	63
4093	65
4094	59
4095	63
4096	63
4097	60
4100	59
4101	59
4102	64
4104	63
4105	59
4106	62
4107	59
4108	66
4109	64
4110	64
4111	60
4112	17
4113	59
4114	17
4116	64
4117	61
4119	63
4120	66
4121	66
4123	59
4124	60
4125	60
4126	65
4127	66
4128	62
4129	60
4130	65
4131	66
4132	64
4133	62
4134	62
4135	62
4136	63
4137	65
4138	60
4139	63
4140	61
4141	66
4142	61
4144	60
4145	62
4146	64
4147	17
4148	62
4151	19
4152	63
4153	62
4154	66
4155	17
4156	62
4157	61
4158	62
4160	63
4161	63
4162	60
4163	63
4164	63
4165	64
4166	17
4167	62
4168	63
4170	60
4171	59
4172	62
4173	62
4174	65
4175	59
4178	19
4179	61
4180	60
4181	19
4184	65
4184	67
4184	68
4184	61
4186	64
4187	62
4188	66
4189	63
4190	63
4191	66
4192	19
4193	65
4194	59
4195	19
4196	19
4197	65
4198	17
4199	66
4200	66
4201	19
4202	19
4203	62
4204	59
4205	61
4206	65
4209	62
4210	65
4212	61
4213	64
4215	65
4216	62
4217	64
4218	19
4219	63
4220	60
4221	61
4222	60
4223	19
4224	66
4225	62
4226	60
4227	59
4228	60
4229	60
4230	65
4231	19
4232	17
4233	19
4236	17
4237	61
4238	17
4239	62
4240	60
4243	66
4244	62
4245	17
4246	63
4247	62
4248	60
4249	17
4250	19
4251	65
4253	60
4254	63
4255	61
4256	59
4258	66
4259	63
4260	64
4261	64
4262	19
4263	65
4264	62
4265	17
4266	60
4267	61
4268	17
4271	17
4272	61
4273	63
4274	66
4275	59
4276	19
4278	63
4279	60
4280	63
4281	17
4282	65
4283	65
4284	17
4285	62
4286	66
4287	19
4288	59
4289	64
4290	63
4291	65
4292	17
4293	62
4294	62
4295	64
4296	61
4297	65
4298	59
4300	17
4301	19
4302	19
4304	62
